CUSTOMER_ORDER_ID,CUSTOMER_ID,ORDER_DATE_TM,PRODUCT_ID,QUANTITY
54,10,11/8/2022 20:34,11,110
55,2,1/30/2022 01:30,5,140
56,4,10/18/2022 11:58,6,140
57,7,1/28/2022 12:56,2,110
58,5,7/21/2022 09:49,15,80
59,6,2/18/2022 11:36,1,30
60,8,11/11/2022 04:46,8,180
61,7,1/25/2022 04:30,10,50
62,3,10/8/2022 12:02,8,170
63,3,10/24/2022 13:09,8,200
64,10,11/25/2022 01:32,13,60
65,7,1/31/2022 02:29,6,70
66,8,10/5/2022 16:40,5,120
67,8,9/5/2022 20:25,4,150
68,8,8/2/2022 08:37,10,140
69,9,8/2/2022 02:54,10,120
70,6,7/17/2022 02:40,6,30
71,10,6/2/2022 22:40,13,190
72,8,5/18/2022 21:44,4,110
73,6,10/3/2022 08:57,14,160
74,7,11/2/2022 10:47,13,110
75,7,12/30/2022 20:10,13,110
76,10,5/19/2022 10:22,2,50
77,8,3/24/2022 18:56,13,130
78,5,4/6/2022 18:39,4,50
79,6,8/14/2022 13:03,14,180
80,10,11/24/2022 11:34,9,80
81,5,12/29/2022 19:42,11,190
82,8,3/6/2022 01:52,1,50
83,8,11/21/2022 09:30,6,80
84,9,4/8/2022 15:13,9,190
85,8,10/13/2022 11:24,12,30
86,5,8/20/2022 15:13,5,40
87,10,3/7/2022 01:00,11,130
88,10,3/10/2022 02:23,4,130
89,3,12/26/2022 08:41,1,50
90,7,3/20/2022 11:40,9,180
91,10,9/20/2022 01:07,14,150
92,3,3/5/2022 19:15,6,50
93,2,5/9/2022 21:28,8,110
94,5,5/16/2022 07:28,3,30
95,7,8/8/2022 13:19,7,80
96,6,10/27/2022 14:20,14,160
97,5,2/24/2022 09:59,1,150
98,3,4/19/2022 08:16,7,160
99,6,4/14/2022 03:44,3,20
100,8,12/22/2022 06:55,13,30
101,2,7/15/2022 19:40,8,180
102,8,6/26/2022 16:35,6,110
103,9,6/25/2022 15:47,1,30
104,4,11/9/2022 11:01,5,10
105,8,7/25/2022 11:51,15,130
106,6,6/27/2022 01:53,13,120
107,2,1/18/2022 22:02,14,20
108,7,10/30/2022 14:53,11,190
109,6,4/1/2022 04:36,1,140
110,2,2/2/2022 08:11,6,10
111,4,2/24/2022 23:55,6,90
112,6,8/28/2022 17:03,3,70
113,7,12/24/2022 08:48,12,120
114,6,1/29/2022 08:50,3,60
115,3,8/16/2022 05:30,7,40
116,10,10/22/2022 20:09,7,100
117,3,9/25/2022 21:58,4,50
118,9,12/5/2022 00:58,15,50
119,8,12/30/2022 19:05,2,40
120,3,4/13/2022 22:47,6,50
121,7,5/24/2022 04:34,15,180
122,8,1/8/2022 14:54,9,90
123,5,4/4/2022 08:00,10,90
124,9,7/20/2022 23:31,14,80
125,4,5/13/2022 11:32,10,150
126,8,12/1/2022 22:18,15,200
127,5,6/13/2022 14:29,3,160
128,5,8/19/2022 00:39,8,90
129,9,7/27/2022 01:23,7,10
130,4,9/13/2022 01:52,7,10
131,4,4/6/2022 09:15,5,30
132,2,8/24/2022 11:59,14,130
133,4,9/8/2022 11:36,12,110
134,8,1/10/2022 00:40,4,10
135,4,11/1/2022 16:55,4,100
136,6,9/19/2022 10:39,2,70
137,8,10/6/2022 13:56,4,110
138,4,4/11/2022 03:51,9,10
139,9,12/3/2022 21:18,9,140
140,2,8/24/2022 21:28,9,190
141,7,12/16/2022 09:04,7,20
142,8,6/5/2022 03:00,9,70
143,9,5/23/2022 11:46,12,150
144,4,6/11/2022 10:51,10,10
145,8,9/13/2022 07:19,3,120
146,7,4/29/2022 04:08,8,140
147,5,9/28/2022 11:15,12,40
148,5,10/12/2022 20:43,13,100
149,9,6/20/2022 06:50,7,190
150,4,10/30/2022 21:02,2,180
151,10,7/28/2022 15:55,1,50
152,2,10/27/2022 21:06,3,50
153,4,10/29/2022 03:54,7,80
154,8,11/11/2022 22:52,11,10
155,3,2/22/2022 04:10,3,20
156,10,7/15/2022 04:48,6,130
157,4,11/30/2022 18:19,5,40
158,8,5/28/2022 06:42,6,70
159,7,5/15/2022 07:18,3,90
160,4,12/3/2022 05:28,9,160
161,7,3/20/2022 19:17,10,40
162,2,1/15/2022 22:35,13,70
163,3,11/22/2022 14:01,10,20
164,9,6/19/2022 16:52,1,20
165,5,7/10/2022 12:03,4,150
166,10,9/18/2022 20:02,14,10
167,9,7/22/2022 08:49,9,150
168,7,6/7/2022 08:04,10,100
169,7,7/4/2022 22:39,8,70
170,4,1/12/2022 16:38,1,40
171,3,9/16/2022 07:59,4,40
172,6,10/21/2022 05:34,4,100
173,7,1/5/2022 14:22,9,60
174,8,5/15/2022 10:59,12,50
175,5,7/25/2022 09:25,2,100
176,4,7/13/2022 23:15,13,200
177,3,9/14/2022 18:09,11,190
178,8,3/28/2022 10:40,14,20
179,9,4/28/2022 18:59,12,50
180,9,7/31/2022 14:18,15,20
181,4,4/14/2022 04:33,2,150
182,6,7/18/2022 02:28,2,120
183,9,6/28/2022 22:25,11,70
184,10,2/9/2022 08:36,14,200
185,7,1/29/2022 14:11,2,90
186,7,11/1/2022 08:35,12,20
187,5,4/13/2022 22:14,6,70
188,7,3/22/2022 14:02,9,80
189,5,8/9/2022 17:47,5,80
190,9,10/11/2022 11:14,2,120
191,10,1/9/2022 17:52,15,140
192,10,9/2/2022 09:11,4,60
193,4,6/1/2022 02:30,15,120
194,7,3/5/2022 02:59,12,110
195,9,12/26/2022 09:27,8,60
196,2,9/24/2022 07:54,14,200
197,10,10/24/2022 22:10,10,80
198,10,9/29/2022 22:09,7,130
199,7,10/10/2022 10:11,12,10
200,5,5/1/2022 14:06,2,100
201,7,10/19/2022 04:10,8,140
202,8,6/16/2022 02:06,1,160
203,8,3/7/2022 02:31,8,70
204,3,1/18/2022 05:53,8,170
205,2,7/18/2022 08:46,11,100
206,3,4/12/2022 17:47,7,130
207,8,3/7/2022 21:36,10,70
208,9,2/15/2022 16:33,10,110
209,9,8/6/2022 08:50,12,130
210,6,4/3/2022 17:46,11,140
211,7,12/12/2022 18:34,3,60
212,4,12/8/2022 18:42,3,110
213,7,8/8/2022 15:15,12,40
214,9,3/9/2022 18:04,5,120
215,7,3/14/2022 14:37,2,80
216,8,5/16/2022 12:54,3,190
217,2,6/29/2022 18:01,15,100
218,7,6/18/2022 21:33,3,140
219,10,11/20/2022 01:13,2,40
220,10,9/30/2022 07:49,15,70
221,7,6/18/2022 03:11,9,10
222,9,4/24/2022 18:10,1,40
223,6,5/13/2022 16:14,3,40
224,3,3/9/2022 03:50,15,40
225,6,1/1/2022 03:13,1,40
226,10,12/24/2022 01:39,6,100
227,8,3/12/2022 10:01,5,180
228,10,7/21/2022 14:41,14,50
229,8,12/1/2022 14:53,5,190
230,2,12/30/2022 23:44,11,160
231,6,7/24/2022 08:50,9,140
232,7,3/31/2022 05:38,8,40
233,6,12/22/2022 17:43,4,150
234,3,12/18/2022 15:02,11,90
235,7,5/14/2022 02:00,12,50
236,9,5/27/2022 01:28,15,130
237,6,1/13/2022 04:35,4,20
238,10,10/24/2022 01:23,2,170
239,5,9/10/2022 09:51,8,110
240,2,8/18/2022 14:17,6,60
241,6,10/21/2022 13:47,1,170
242,4,4/1/2022 03:23,2,110
243,2,6/26/2022 11:36,12,180
244,10,10/23/2022 14:04,2,160
245,6,1/19/2022 04:28,12,160
246,9,3/13/2022 13:03,15,180
247,2,1/5/2022 16:09,10,100
248,6,2/15/2022 09:25,15,50
249,4,7/7/2022 16:41,1,40
250,10,8/22/2022 09:08,5,150
251,8,2/24/2022 23:51,10,90
252,3,11/9/2022 05:59,5,200
253,8,9/18/2022 08:43,5,50
254,10,5/23/2022 09:50,13,160
255,4,2/14/2022 18:49,7,120
256,4,11/10/2022 16:44,9,200
257,4,4/27/2022 12:25,12,90
258,4,4/7/2022 04:47,1,10
259,6,6/2/2022 16:32,5,50
260,2,4/7/2022 05:24,13,80
261,2,9/13/2022 00:00,12,50
262,4,12/7/2022 01:40,6,200
263,4,9/6/2022 10:52,9,100
264,9,7/9/2022 17:05,8,170
265,10,7/24/2022 09:04,4,80
266,8,1/20/2022 12:51,12,110
267,7,1/26/2022 07:59,9,140
268,10,8/31/2022 06:14,10,130
269,4,9/21/2022 04:33,6,80
270,9,10/18/2022 13:42,10,30
271,8,11/29/2022 12:17,9,40
272,2,10/15/2022 10:19,2,190
273,10,5/21/2022 23:44,13,150
274,3,4/1/2022 16:18,6,90
275,7,6/22/2022 03:20,13,70
276,9,11/16/2022 18:02,5,120
277,7,1/23/2022 21:20,10,90
278,4,2/10/2022 02:05,5,120
279,2,2/23/2022 04:01,11,10
280,4,11/19/2022 13:08,13,80
281,9,3/25/2022 03:24,15,190
282,3,12/30/2022 15:45,10,30
283,10,9/27/2022 08:58,2,140
284,9,1/27/2022 21:39,5,200
285,7,9/5/2022 13:11,7,200
286,8,3/12/2022 09:42,4,80
287,9,6/25/2022 02:14,10,120
288,8,9/24/2022 19:50,1,160
289,3,4/6/2022 23:09,11,80
290,9,1/2/2022 07:12,12,180
291,7,4/15/2022 07:52,15,200
292,2,11/21/2022 07:40,4,130
293,10,11/1/2022 13:17,8,200
294,2,12/24/2022 11:05,4,200
295,7,5/11/2022 22:11,9,130
296,3,1/19/2022 20:44,6,150
297,6,11/22/2022 13:18,7,90
298,8,11/21/2022 16:42,13,170
299,4,12/29/2022 09:28,10,80
300,5,5/20/2022 22:44,14,170
301,3,12/9/2022 23:57,11,100
302,7,5/7/2022 01:22,15,40
303,3,2/25/2022 19:57,14,60
304,4,4/3/2022 21:03,1,50
305,6,4/28/2022 14:12,5,120
306,7,4/19/2022 18:45,2,110
307,2,8/28/2022 09:31,7,20
308,5,9/18/2022 19:56,8,50
309,6,9/20/2022 04:09,7,200
310,4,3/15/2022 10:01,7,150
311,8,3/11/2022 22:26,13,70
312,9,8/30/2022 12:29,14,60
313,8,12/16/2022 09:59,13,150
314,4,12/15/2022 19:28,11,80
315,6,12/5/2022 22:02,7,180
316,4,8/4/2022 02:31,6,90
317,8,1/8/2022 07:39,10,110
318,2,2/3/2022 21:09,7,130
319,8,6/28/2022 22:02,15,140
320,9,6/23/2022 07:38,7,20
321,6,9/5/2022 03:23,4,10
322,10,2/6/2022 05:22,12,30
323,5,3/20/2022 15:35,4,40
324,3,8/19/2022 21:19,2,10
325,2,9/20/2022 09:05,8,10
326,2,6/3/2022 18:21,2,160
327,9,5/29/2022 11:05,10,10
328,4,1/13/2022 00:59,10,170
329,2,7/23/2022 17:48,8,100
330,4,6/30/2022 01:12,12,200
331,2,2/6/2022 08:57,9,200
332,8,8/5/2022 07:36,12,140
333,4,8/31/2022 22:42,3,90
334,10,2/7/2022 09:39,3,30
335,7,8/9/2022 11:36,15,70
336,4,9/25/2022 04:01,14,80
337,10,1/27/2022 13:45,10,60
338,10,1/18/2022 05:45,8,120
339,10,1/27/2022 23:43,13,50
340,4,6/10/2022 06:32,14,50
341,3,10/22/2022 19:12,15,80
342,7,10/17/2022 23:08,3,20
343,10,6/5/2022 04:30,7,70
344,10,8/5/2022 11:36,11,110
345,2,10/28/2022 14:16,5,10
346,10,1/13/2022 14:24,10,170
347,10,8/6/2022 07:51,13,140
348,9,4/6/2022 17:13,13,170
349,3,7/5/2022 10:39,2,170
350,2,1/11/2022 06:50,4,140
351,6,6/6/2022 20:49,12,10
352,9,4/14/2022 18:54,1,130
353,4,2/28/2022 19:09,12,20
354,3,4/26/2022 20:33,3,100
355,7,9/28/2022 00:49,14,90
356,5,12/6/2022 04:04,4,90
357,10,7/22/2022 17:46,9,60
358,9,1/2/2022 01:59,6,170
359,3,6/14/2022 10:11,4,80
360,6,10/23/2022 18:47,11,170
361,2,3/26/2022 05:01,11,120
362,9,8/6/2022 06:11,1,10
363,7,1/16/2022 16:42,15,60
364,10,10/6/2022 09:08,9,180
365,10,3/27/2022 16:19,3,50
366,8,6/26/2022 06:15,11,180
367,10,4/6/2022 08:38,3,80
368,10,3/7/2022 14:20,13,200
369,7,2/7/2022 12:54,6,100
370,5,3/23/2022 00:34,6,140
371,6,10/2/2022 21:02,9,20
372,8,8/1/2022 05:44,2,90
373,10,10/4/2022 22:12,13,180
374,7,11/29/2022 02:06,14,140
375,5,1/19/2022 05:51,11,120
376,6,5/2/2022 07:11,11,180
377,4,4/28/2022 17:42,4,40
378,9,12/27/2022 21:10,14,130
379,4,8/17/2022 12:25,3,40
380,4,6/3/2022 05:41,10,200
381,8,8/28/2022 18:37,5,40
382,6,10/20/2022 06:11,13,60
383,10,12/1/2022 09:59,11,110
384,4,6/21/2022 03:21,10,170
385,3,5/13/2022 08:04,7,60
386,4,1/24/2022 20:00,10,180
387,9,7/13/2022 12:48,13,30
388,6,3/16/2022 07:11,9,20
389,2,3/1/2022 09:22,4,40
390,7,9/5/2022 21:38,3,160
391,10,7/3/2022 16:40,13,170
392,8,12/24/2022 09:26,5,70
393,4,9/13/2022 10:11,9,180
394,7,6/23/2022 10:44,9,200
395,9,5/2/2022 21:47,7,20
396,3,12/16/2022 22:51,15,200
397,5,7/2/2022 12:31,11,80
398,5,5/29/2022 19:41,13,90
399,3,8/6/2022 11:44,1,140
400,10,9/10/2022 08:23,7,10
401,7,11/28/2022 06:43,13,180
402,8,2/25/2022 18:08,8,160
403,10,3/15/2022 12:22,2,50
404,6,11/11/2022 00:24,8,170
405,8,9/5/2022 12:41,1,20
406,10,2/27/2022 03:41,12,110
407,8,12/29/2022 19:35,3,160
408,8,3/23/2022 08:20,11,120
409,4,10/17/2022 21:52,11,70
410,2,2/5/2022 20:31,4,10
411,3,8/3/2022 11:53,4,140
412,7,4/27/2022 08:12,1,150
413,4,10/19/2022 11:21,4,140
414,10,4/21/2022 14:49,1,30
415,10,10/18/2022 09:37,5,40
416,6,3/14/2022 14:07,3,80
417,6,10/28/2022 05:40,7,70
418,7,8/28/2022 20:41,10,130
419,6,7/15/2022 05:15,8,40
420,9,12/29/2022 05:44,10,60
421,7,11/5/2022 10:51,15,90
422,6,12/30/2022 08:37,12,90
423,4,2/3/2022 16:29,7,60
424,5,4/9/2022 04:51,10,80
425,7,2/8/2022 16:20,4,90
426,5,1/13/2022 03:18,4,180
427,10,1/19/2022 16:17,3,90
428,4,1/8/2022 10:27,4,110
429,7,2/4/2022 23:26,15,140
430,7,2/10/2022 03:35,5,30
431,5,10/29/2022 20:14,6,80
432,4,10/14/2022 15:28,8,180
433,5,11/23/2022 20:27,5,80
434,2,3/28/2022 14:54,13,90
435,2,3/1/2022 02:22,4,120
436,10,5/1/2022 17:32,1,40
437,2,12/10/2022 11:16,2,130
438,9,1/26/2022 13:07,15,110
439,2,3/27/2022 03:59,14,50
440,10,2/8/2022 06:18,5,100
441,2,10/8/2022 16:54,8,200
442,5,3/26/2022 06:58,2,90
443,5,5/28/2022 02:27,4,60
444,2,11/29/2022 12:44,3,90
445,6,9/29/2022 02:25,12,180
446,6,11/5/2022 09:11,15,20
447,3,7/20/2022 12:20,8,20
448,6,5/6/2022 11:13,5,50
449,7,11/13/2022 17:32,13,120
450,6,9/10/2022 18:00,5,10
451,3,2/24/2022 12:02,11,140
452,9,5/1/2022 17:10,10,160
453,8,7/21/2022 04:16,4,90
454,10,7/24/2022 09:51,9,170
455,4,4/10/2022 16:53,12,60
456,5,2/11/2022 16:05,1,110
457,10,5/24/2022 23:46,12,40
458,10,5/5/2022 06:24,13,20
459,3,1/11/2022 21:46,11,120
460,7,9/17/2022 11:07,5,50
461,5,11/5/2022 14:55,3,80
462,2,12/24/2022 20:48,12,190
463,4,8/19/2022 04:08,3,100
464,4,4/24/2022 18:12,6,20
465,9,1/8/2022 07:11,2,100
466,5,9/12/2022 14:05,13,70
467,9,11/3/2022 21:09,3,100
468,9,5/11/2022 04:02,6,70
469,9,3/7/2022 03:42,1,110
470,5,11/19/2022 13:44,10,20
471,5,2/10/2022 09:36,9,60
472,5,7/21/2022 22:43,10,90
473,4,9/1/2022 17:25,11,10
474,2,12/22/2022 09:17,15,10
475,2,7/26/2022 14:58,15,160
476,7,11/19/2022 06:20,10,190
477,4,5/5/2022 04:22,11,40
478,6,6/6/2022 10:20,3,90
479,9,7/29/2022 11:25,4,180
480,6,6/1/2022 23:33,5,50
481,7,4/18/2022 14:07,14,110
482,8,9/3/2022 03:21,1,60
483,3,9/30/2022 03:05,2,190
484,3,11/9/2022 16:52,15,150
485,3,6/11/2022 03:08,10,40
486,2,10/31/2022 05:12,12,130
487,3,8/11/2022 22:27,13,90
488,5,10/25/2022 14:37,14,160
489,4,8/23/2022 08:35,2,50
490,5,5/18/2022 13:13,15,140
491,3,11/5/2022 11:01,2,180
492,8,2/13/2022 05:52,11,20
493,9,10/13/2022 22:02,1,160
494,4,8/14/2022 05:20,6,190
495,4,7/6/2022 00:19,6,140
496,6,12/31/2022 10:12,10,170
497,2,9/6/2022 17:21,2,150
498,6,8/3/2022 17:42,12,120
499,4,5/28/2022 11:45,8,90
500,9,4/11/2022 19:56,10,170
501,2,10/12/2022 03:18,2,100
502,3,8/31/2022 22:44,7,10
503,6,8/12/2022 14:28,10,120
504,4,1/8/2022 23:13,2,180
505,8,2/3/2022 16:18,9,140
506,2,3/31/2022 09:39,2,50
507,3,3/29/2022 22:16,11,60
508,8,12/4/2022 10:48,13,120
509,9,3/26/2022 20:23,10,50
510,8,8/11/2022 17:26,6,30
511,7,8/5/2022 10:13,1,80
512,7,4/19/2022 03:46,15,180
513,7,4/12/2022 07:55,10,70
514,6,2/21/2022 12:46,11,70
515,8,2/5/2022 14:16,8,50
516,3,12/19/2022 23:22,7,160
517,2,5/27/2022 15:47,15,20
518,7,11/20/2022 15:10,2,80
519,9,3/14/2022 10:46,14,180
520,3,11/30/2022 22:50,8,90
521,4,2/1/2022 18:45,10,200
522,4,8/11/2022 20:45,14,180
523,2,3/8/2022 19:48,15,30
524,10,9/26/2022 11:53,11,130
525,4,9/27/2022 17:31,3,130
526,6,10/28/2022 16:18,14,140
527,9,8/5/2022 19:57,15,90
528,10,3/7/2022 21:49,9,60
529,8,8/25/2022 18:04,8,200
530,3,7/31/2022 11:27,12,190
531,5,7/23/2022 18:32,9,160
532,6,5/24/2022 07:06,6,160
533,2,4/11/2022 08:29,10,20
534,6,8/3/2022 15:36,14,120
535,5,1/28/2022 15:40,13,120
536,4,7/9/2022 06:53,6,200
537,7,11/26/2022 00:46,9,200
538,5,7/16/2022 10:56,6,190
539,6,3/14/2022 22:41,15,120
540,4,3/13/2022 11:13,5,70
541,9,8/3/2022 11:54,14,150
542,10,9/15/2022 22:31,11,40
543,9,1/6/2022 07:50,9,100
544,9,2/19/2022 22:39,6,60
545,10,1/18/2022 12:34,6,10
546,9,4/18/2022 04:58,11,90
547,9,11/27/2022 04:36,14,130
548,8,3/2/2022 20:32,11,10
549,9,11/12/2022 01:42,3,190
550,3,12/28/2022 18:28,5,60
551,5,4/20/2022 21:39,3,140
552,4,3/27/2022 10:56,11,170
553,5,7/2/2022 08:31,11,30
554,9,4/2/2022 05:44,15,20
555,9,9/21/2022 04:14,10,40
556,9,6/8/2022 12:40,14,180
557,6,9/13/2022 12:23,3,50
558,10,11/7/2022 07:26,9,70
559,10,8/12/2022 22:14,1,90
560,3,10/27/2022 11:54,7,170
561,3,12/5/2022 06:45,14,100
562,10,1/17/2022 06:36,8,30
563,7,7/18/2022 07:07,3,200
564,7,12/2/2022 16:36,5,10
565,4,11/22/2022 14:01,9,170
566,4,7/24/2022 16:36,9,40
567,5,10/4/2022 01:07,12,50
568,4,11/8/2022 22:33,13,60
569,4,5/16/2022 21:50,6,110
570,9,1/12/2022 20:31,7,80
571,9,8/31/2022 04:51,4,140
572,3,1/16/2022 11:51,4,150
573,6,10/25/2022 07:55,4,70
574,10,7/22/2022 22:25,9,70
575,8,7/17/2022 04:54,4,60
576,3,8/29/2022 03:05,11,110
577,9,6/1/2022 05:55,15,70
578,5,5/3/2022 20:30,13,60
579,6,12/22/2022 13:10,15,170
580,8,8/28/2022 21:11,15,100
581,5,1/1/2022 18:10,6,190
582,8,12/23/2022 20:40,14,160
583,7,4/13/2022 02:04,9,180
584,6,5/27/2022 05:12,15,180
585,3,10/12/2022 15:54,11,90
586,2,12/21/2022 00:31,6,40
587,8,2/24/2022 15:50,10,50
588,6,7/29/2022 03:23,14,150
589,10,10/12/2022 15:09,4,60
590,2,4/16/2022 08:12,8,90
591,8,3/28/2022 04:41,15,170
592,5,3/14/2022 13:12,9,200
593,9,6/18/2022 17:48,1,90
594,2,7/30/2022 10:04,14,20
595,8,7/5/2022 13:13,15,20
596,2,9/14/2022 11:13,11,50
597,6,1/29/2022 14:41,6,160
598,6,8/2/2022 14:03,9,120
599,9,4/23/2022 14:59,9,160
600,5,6/25/2022 18:28,13,150
601,2,2/16/2022 09:23,9,170
602,7,12/9/2022 17:33,8,190
603,8,10/17/2022 19:47,1,160
604,10,8/6/2022 01:01,2,90
605,2,12/23/2022 21:25,11,160
606,5,10/2/2022 08:08,13,90
607,10,4/10/2022 05:42,15,10
608,3,10/1/2022 15:32,12,190
609,8,5/7/2022 17:12,8,70
610,7,1/21/2022 22:50,15,130
611,3,10/6/2022 09:52,7,60
612,5,5/21/2022 22:55,13,190
613,8,1/30/2022 18:49,8,90
614,7,10/16/2022 02:14,1,130
615,5,2/18/2022 09:21,5,100
616,5,10/14/2022 23:04,4,160
617,3,4/30/2022 08:09,15,120
618,5,3/31/2022 00:11,13,190
619,3,12/22/2022 12:45,2,120
620,4,3/28/2022 17:51,6,70
621,8,6/10/2022 13:57,15,50
622,6,7/29/2022 20:45,10,160
623,5,8/8/2022 04:11,8,170
624,8,12/31/2022 03:35,1,180
625,6,5/7/2022 19:21,9,180
626,6,8/2/2022 09:06,1,40
627,9,4/3/2022 09:48,15,110
628,3,4/20/2022 14:54,5,90
629,6,7/7/2022 10:44,7,140
630,8,6/28/2022 02:27,8,70
631,9,12/19/2022 23:07,4,150
632,10,5/23/2022 17:08,7,10
633,5,5/10/2022 15:39,9,20
634,10,6/26/2022 08:20,7,90
635,9,5/19/2022 04:31,12,120
636,6,12/14/2022 01:30,14,160
637,6,5/28/2022 01:17,10,20
638,8,4/11/2022 18:01,6,60
639,4,7/7/2022 11:10,11,20
640,4,8/16/2022 23:47,3,90
641,7,1/16/2022 09:00,9,80
642,9,8/7/2022 09:32,12,110
643,10,1/5/2022 10:05,3,130
644,5,8/24/2022 12:10,4,90
645,8,5/28/2022 11:55,6,20
646,4,12/20/2022 13:50,5,10
647,7,5/5/2022 20:54,9,170
648,3,12/14/2022 22:55,3,20
649,7,3/26/2022 10:38,13,120
650,9,3/18/2022 22:44,7,70
651,5,4/6/2022 22:44,3,160
652,7,2/23/2022 10:10,8,140
653,4,4/17/2022 07:18,9,150
654,10,12/21/2022 10:40,2,130
655,8,6/23/2022 08:43,8,110
656,4,4/26/2022 17:30,11,130
657,5,6/7/2022 18:05,9,160
658,3,10/18/2022 02:55,4,60
659,8,12/3/2022 08:14,9,10
660,3,11/10/2022 02:56,15,50
661,2,10/7/2022 21:13,15,110
662,5,3/20/2022 15:22,9,160
663,10,1/14/2022 06:24,1,100
664,3,11/12/2022 20:38,5,190
665,6,2/9/2022 17:58,9,120
666,7,7/23/2022 00:13,7,80
667,8,5/23/2022 21:44,10,40
668,4,3/17/2022 20:20,12,70
669,4,7/20/2022 11:04,12,80
670,6,6/27/2022 01:30,14,150
671,10,6/26/2022 00:38,6,200
672,10,12/26/2022 02:12,10,80
673,10,8/3/2022 04:14,4,80
674,5,3/9/2022 11:05,14,80
675,6,8/28/2022 00:03,3,160
676,4,3/28/2022 07:20,3,60
677,8,10/19/2022 05:27,1,170
678,9,8/18/2022 01:37,8,180
679,6,8/22/2022 04:41,3,40
680,6,9/18/2022 10:21,15,20
681,8,4/18/2022 11:36,13,130
682,6,6/21/2022 08:06,12,30
683,6,1/17/2022 17:00,14,80
684,3,3/9/2022 04:43,10,10
685,10,4/16/2022 11:31,4,30
686,8,2/3/2022 13:43,1,40
687,5,9/9/2022 01:13,5,60
688,5,12/30/2022 10:04,2,180
689,6,5/11/2022 14:46,15,160
690,6,8/20/2022 21:17,11,70
691,9,8/30/2022 16:42,6,160
692,5,1/15/2022 11:29,14,20
693,2,12/5/2022 17:29,1,150
694,10,5/9/2022 13:34,3,170
695,6,11/30/2022 10:03,9,180
696,10,4/16/2022 04:58,1,110
697,4,11/23/2022 15:49,11,60
698,9,6/30/2022 13:12,5,190
699,2,9/6/2022 05:00,13,60
700,6,7/8/2022 21:40,15,60
701,9,11/22/2022 08:31,3,150
702,7,3/20/2022 00:43,2,60
703,5,7/31/2022 10:17,6,180
704,6,12/17/2022 21:32,11,30
705,2,7/15/2022 23:37,7,80
706,4,10/28/2022 05:35,5,100
707,6,3/2/2022 10:09,4,190
708,7,2/28/2022 12:51,10,10
709,9,2/27/2022 16:28,4,180
710,8,6/24/2022 15:07,12,30
711,7,10/22/2022 19:10,4,150
712,6,9/27/2022 15:45,5,60
713,3,11/29/2022 03:43,4,160
714,10,7/19/2022 01:35,5,100
715,6,9/8/2022 06:17,15,130
716,7,6/5/2022 11:39,1,190
717,4,4/19/2022 10:49,7,110
718,9,3/8/2022 21:16,15,80
719,5,8/9/2022 01:12,8,140
720,2,3/9/2022 04:14,15,170
721,9,6/11/2022 12:21,15,130
722,2,3/29/2022 12:00,14,190
723,4,2/6/2022 20:17,8,190
724,8,5/28/2022 00:09,15,110
725,4,9/5/2022 02:21,6,190
726,8,8/13/2022 01:06,4,170
727,9,5/24/2022 03:26,15,80
728,4,12/15/2022 07:21,14,100
729,6,9/4/2022 12:34,13,160
730,10,10/5/2022 16:55,11,110
